name,cases,date,day,diff
San Marino,0,2020-02-20,-24,NaN
San Marino,0,2020-02-21,-23,NaN
San Marino,0,2020-02-22,-22,NaN
San Marino,0,2020-02-23,-21,NaN
San Marino,0,2020-02-24,-20,NaN
San Marino,0,2020-02-25,-19,NaN
San Marino,0,2020-02-26,-18,NaN
San Marino,1,2020-02-27,-17,Inf
San Marino,1,2020-02-28,-16,1
San Marino,1,2020-02-29,-15,1
San Marino,8,2020-03-01,-14,8
San Marino,8,2020-03-02,-13,1
San Marino,8,2020-03-03,-12,1
San Marino,16,2020-03-04,-11,2
San Marino,16,2020-03-05,-10,1
San Marino,16,2020-03-06,-9,1
San Marino,16,2020-03-07,-8,1
San Marino,16,2020-03-08,-7,1
San Marino,36,2020-03-09,-6,2.25
San Marino,49,2020-03-10,-5,1.3611111111111112
San Marino,62,2020-03-11,-4,1.2653061224489797
San Marino,62,2020-03-12,-3,1
San Marino,77,2020-03-13,-2,1.2419354838709677
San Marino,77,2020-03-14,-1,1
San Marino,101,2020-03-15,0,1.3116883116883118
San Marino,109,2020-03-16,1,1.0792079207920793
San Marino,115,2020-03-17,2,1.055045871559633
San Marino,126,2020-03-18,3,1.0956521739130434
San Marino,140,2020-03-19,4,1.1111111111111112
San Marino,140,2020-03-20,5,1
San Marino,160,2020-03-21,6,1.1428571428571428
Saudi Arabia,0,2020-02-06,-38,NA
Saudi Arabia,0,2020-02-07,-37,NaN
Saudi Arabia,0,2020-02-08,-36,NaN
Saudi Arabia,0,2020-02-09,-35,NaN
Saudi Arabia,0,2020-02-10,-34,NaN
Saudi Arabia,0,2020-02-11,-33,NaN
Saudi Arabia,0,2020-02-12,-32,NaN
Saudi Arabia,0,2020-02-13,-31,NaN
Saudi Arabia,0,2020-02-14,-30,NaN
Saudi Arabia,0,2020-02-15,-29,NaN
Saudi Arabia,0,2020-02-16,-28,NaN
Saudi Arabia,0,2020-02-17,-27,NaN
Saudi Arabia,0,2020-02-18,-26,NaN
Saudi Arabia,0,2020-02-19,-25,NaN
Saudi Arabia,0,2020-02-20,-24,NaN
Saudi Arabia,0,2020-02-21,-23,NaN
Saudi Arabia,0,2020-02-22,-22,NaN
Saudi Arabia,0,2020-02-23,-21,NaN
Saudi Arabia,0,2020-02-24,-20,NaN
Saudi Arabia,0,2020-02-25,-19,NaN
Saudi Arabia,0,2020-02-26,-18,NaN
Saudi Arabia,0,2020-02-27,-17,NaN
Saudi Arabia,0,2020-02-28,-16,NaN
Saudi Arabia,0,2020-02-29,-15,NaN
Saudi Arabia,0,2020-03-01,-14,NaN
Saudi Arabia,1,2020-03-02,-13,Inf
Saudi Arabia,1,2020-03-03,-12,1
Saudi Arabia,2,2020-03-04,-11,2
Saudi Arabia,5,2020-03-05,-10,2.5
Saudi Arabia,5,2020-03-06,-9,1
Saudi Arabia,7,2020-03-07,-8,1.4
Saudi Arabia,11,2020-03-08,-7,1.5714285714285714
Saudi Arabia,15,2020-03-09,-6,1.3636363636363635
Saudi Arabia,15,2020-03-10,-5,1
Saudi Arabia,45,2020-03-11,-4,3
Saudi Arabia,45,2020-03-12,-3,1
Saudi Arabia,62,2020-03-13,-2,1.3777777777777778
Saudi Arabia,62,2020-03-14,-1,1
Saudi Arabia,118,2020-03-15,0,1.903225806451613
Saudi Arabia,133,2020-03-16,1,1.1271186440677967
Saudi Arabia,171,2020-03-17,2,1.2857142857142858
Saudi Arabia,238,2020-03-18,3,1.391812865497076
Saudi Arabia,238,2020-03-19,4,1
Saudi Arabia,274,2020-03-20,5,1.1512605042016806
Saudi Arabia,344,2020-03-21,6,1.2554744525547445
Saudi Arabia,511,2020-03-22,7,1.4854651162790697
Serbia,0,2020-02-06,-43,NA
Serbia,0,2020-02-07,-42,NaN
Serbia,0,2020-02-08,-41,NaN
Serbia,0,2020-02-09,-40,NaN
Serbia,0,2020-02-10,-39,NaN
Serbia,0,2020-02-11,-38,NaN
Serbia,0,2020-02-12,-37,NaN
Serbia,0,2020-02-13,-36,NaN
Serbia,0,2020-02-14,-35,NaN
Serbia,0,2020-02-15,-34,NaN
Serbia,0,2020-02-16,-33,NaN
Serbia,0,2020-02-17,-32,NaN
Serbia,0,2020-02-18,-31,NaN
Serbia,0,2020-02-19,-30,NaN
Serbia,0,2020-02-20,-29,NaN
Serbia,0,2020-02-21,-28,NaN
Serbia,0,2020-02-22,-27,NaN
Serbia,0,2020-02-23,-26,NaN
Serbia,0,2020-02-24,-25,NaN
Serbia,0,2020-02-25,-24,NaN
Serbia,0,2020-02-26,-23,NaN
Serbia,0,2020-02-27,-22,NaN
Serbia,0,2020-02-28,-21,NaN
Serbia,0,2020-02-29,-20,NaN
Serbia,0,2020-03-01,-19,NaN
Serbia,0,2020-03-02,-18,NaN
Serbia,0,2020-03-03,-17,NaN
Serbia,0,2020-03-04,-16,NaN
Serbia,0,2020-03-05,-15,NaN
Serbia,1,2020-03-06,-14,Inf
Serbia,1,2020-03-07,-13,1
Serbia,1,2020-03-08,-12,1
Serbia,1,2020-03-09,-11,1
Serbia,5,2020-03-10,-10,5
Serbia,12,2020-03-11,-9,2.4
Serbia,19,2020-03-12,-8,1.5833333333333333
Serbia,31,2020-03-13,-7,1.631578947368421
Serbia,31,2020-03-14,-6,1
Serbia,46,2020-03-15,-5,1.4838709677419355
Serbia,55,2020-03-16,-4,1.1956521739130435
Serbia,72,2020-03-17,-3,1.309090909090909
Serbia,89,2020-03-18,-2,1.2361111111111112
Serbia,97,2020-03-19,-1,1.0898876404494382
Serbia,135,2020-03-20,0,1.3917525773195876
Serbia,171,2020-03-21,1,1.2666666666666666
Singapore,30,2020-02-06,-23,NA
Singapore,33,2020-02-07,-22,1.1
Singapore,40,2020-02-08,-21,1.2121212121212122
Singapore,43,2020-02-09,-20,1.075
Singapore,45,2020-02-10,-19,1.0465116279069768
Singapore,47,2020-02-11,-18,1.0444444444444445
Singapore,50,2020-02-12,-17,1.0638297872340425
Singapore,58,2020-02-13,-16,1.16
Singapore,67,2020-02-14,-15,1.1551724137931034
Singapore,72,2020-02-15,-14,1.0746268656716418
Singapore,75,2020-02-16,-13,1.0416666666666667
Singapore,77,2020-02-17,-12,1.0266666666666666
Singapore,81,2020-02-18,-11,1.051948051948052
Singapore,84,2020-02-19,-10,1.037037037037037
Singapore,85,2020-02-20,-9,1.0119047619047619
Singapore,86,2020-02-21,-8,1.011764705882353
Singapore,89,2020-02-22,-7,1.0348837209302326
Singapore,89,2020-02-23,-6,1
Singapore,90,2020-02-24,-5,1.0112359550561798
Singapore,91,2020-02-25,-4,1.011111111111111
Singapore,93,2020-02-26,-3,1.021978021978022
Singapore,96,2020-02-27,-2,1.032258064516129
Singapore,96,2020-02-28,-1,1
Singapore,102,2020-02-29,0,1.0625
Singapore,106,2020-03-01,1,1.0392156862745099
Singapore,108,2020-03-02,2,1.0188679245283019
Singapore,108,2020-03-03,3,1
Singapore,110,2020-03-04,4,1.0185185185185186
Singapore,117,2020-03-05,5,1.0636363636363637
Singapore,130,2020-03-06,6,1.1111111111111112
Singapore,138,2020-03-07,7,1.0615384615384615
Singapore,150,2020-03-08,8,1.0869565217391304
Singapore,150,2020-03-09,9,1
Singapore,166,2020-03-10,10,1.1066666666666667
Singapore,178,2020-03-11,11,1.072289156626506
Singapore,178,2020-03-12,12,1
Singapore,200,2020-03-13,13,1.1235955056179776
Singapore,212,2020-03-14,14,1.06
Singapore,212,2020-03-15,15,1
Singapore,226,2020-03-16,16,1.0660377358490567
Singapore,266,2020-03-17,17,1.176991150442478
Singapore,313,2020-03-18,18,1.1766917293233083
Singapore,345,2020-03-19,19,1.1022364217252396
Singapore,385,2020-03-20,20,1.1159420289855073
Singapore,432,2020-03-21,21,1.122077922077922
Slovakia,0,2020-02-06,-42,NA
Slovakia,0,2020-02-07,-41,NaN
Slovakia,0,2020-02-08,-40,NaN
Slovakia,0,2020-02-09,-39,NaN
Slovakia,0,2020-02-10,-38,NaN
Slovakia,0,2020-02-11,-37,NaN
Slovakia,0,2020-02-12,-36,NaN
Slovakia,0,2020-02-13,-35,NaN
Slovakia,0,2020-02-14,-34,NaN
Slovakia,0,2020-02-15,-33,NaN
Slovakia,0,2020-02-16,-32,NaN
Slovakia,0,2020-02-17,-31,NaN
Slovakia,0,2020-02-18,-30,NaN
Slovakia,0,2020-02-19,-29,NaN
Slovakia,0,2020-02-20,-28,NaN
Slovakia,0,2020-02-21,-27,NaN
Slovakia,0,2020-02-22,-26,NaN
Slovakia,0,2020-02-23,-25,NaN
Slovakia,0,2020-02-24,-24,NaN
Slovakia,0,2020-02-25,-23,NaN
Slovakia,0,2020-02-26,-22,NaN
Slovakia,0,2020-02-27,-21,NaN
Slovakia,0,2020-02-28,-20,NaN
Slovakia,0,2020-02-29,-19,NaN
Slovakia,0,2020-03-01,-18,NaN
Slovakia,0,2020-03-02,-17,NaN
Slovakia,0,2020-03-03,-16,NaN
Slovakia,0,2020-03-04,-15,NaN
Slovakia,0,2020-03-05,-14,NaN
Slovakia,0,2020-03-06,-13,NaN
Slovakia,0,2020-03-07,-12,NaN
Slovakia,3,2020-03-08,-11,Inf
Slovakia,5,2020-03-09,-10,1.6666666666666667
Slovakia,5,2020-03-10,-9,1
Slovakia,7,2020-03-11,-8,1.4
Slovakia,10,2020-03-12,-7,1.4285714285714286
Slovakia,21,2020-03-13,-6,2.1
Slovakia,21,2020-03-14,-5,1
Slovakia,44,2020-03-15,-4,2.0952380952380953
Slovakia,61,2020-03-16,-3,1.3863636363636365
Slovakia,72,2020-03-17,-2,1.180327868852459
Slovakia,97,2020-03-18,-1,1.3472222222222223
Slovakia,105,2020-03-19,0,1.0824742268041236
Slovakia,123,2020-03-20,1,1.1714285714285715
Slovakia,137,2020-03-21,2,1.113821138211382
Slovakia,178,2020-03-22,3,1.2992700729927007
Slovenia,0,2020-02-06,-38,NA
Slovenia,0,2020-02-07,-37,NaN
Slovenia,0,2020-02-08,-36,NaN
Slovenia,0,2020-02-09,-35,NaN
Slovenia,0,2020-02-10,-34,NaN
Slovenia,0,2020-02-11,-33,NaN
Slovenia,0,2020-02-12,-32,NaN
Slovenia,0,2020-02-13,-31,NaN
Slovenia,0,2020-02-14,-30,NaN
Slovenia,0,2020-02-15,-29,NaN
Slovenia,0,2020-02-16,-28,NaN
Slovenia,0,2020-02-17,-27,NaN
Slovenia,0,2020-02-18,-26,NaN
Slovenia,0,2020-02-19,-25,NaN
Slovenia,0,2020-02-20,-24,NaN
Slovenia,0,2020-02-21,-23,NaN
Slovenia,0,2020-02-22,-22,NaN
Slovenia,0,2020-02-23,-21,NaN
Slovenia,0,2020-02-24,-20,NaN
Slovenia,0,2020-02-25,-19,NaN
Slovenia,0,2020-02-26,-18,NaN
Slovenia,0,2020-02-27,-17,NaN
Slovenia,0,2020-02-28,-16,NaN
Slovenia,0,2020-02-29,-15,NaN
Slovenia,0,2020-03-01,-14,NaN
Slovenia,0,2020-03-02,-13,NaN
Slovenia,0,2020-03-03,-12,NaN
Slovenia,1,2020-03-04,-11,Inf
Slovenia,6,2020-03-05,-10,6
Slovenia,6,2020-03-06,-9,1
Slovenia,6,2020-03-07,-8,1
Slovenia,16,2020-03-08,-7,2.6666666666666665
Slovenia,16,2020-03-09,-6,1
Slovenia,31,2020-03-10,-5,1.9375
Slovenia,31,2020-03-11,-4,1
Slovenia,57,2020-03-12,-3,1.8387096774193548
Slovenia,96,2020-03-13,-2,1.6842105263157894
Slovenia,96,2020-03-14,-1,1
Slovenia,181,2020-03-15,0,1.8854166666666667
Slovenia,219,2020-03-16,1,1.2099447513812154
Slovenia,275,2020-03-17,2,1.2557077625570776
Slovenia,275,2020-03-18,3,1
Slovenia,286,2020-03-19,4,1.04
Slovenia,319,2020-03-20,5,1.1153846153846154
Slovenia,341,2020-03-21,6,1.0689655172413792
Slovenia,383,2020-03-22,7,1.1231671554252198
South Africa,0,2020-02-06,-41,NA
South Africa,0,2020-02-07,-40,NaN
South Africa,0,2020-02-08,-39,NaN
South Africa,0,2020-02-09,-38,NaN
South Africa,0,2020-02-10,-37,NaN
South Africa,0,2020-02-11,-36,NaN
South Africa,0,2020-02-12,-35,NaN
South Africa,0,2020-02-13,-34,NaN
South Africa,0,2020-02-14,-33,NaN
South Africa,0,2020-02-15,-32,NaN
South Africa,0,2020-02-16,-31,NaN
South Africa,0,2020-02-17,-30,NaN
South Africa,0,2020-02-18,-29,NaN
South Africa,0,2020-02-19,-28,NaN
South Africa,0,2020-02-20,-27,NaN
South Africa,0,2020-02-21,-26,NaN
South Africa,0,2020-02-22,-25,NaN
South Africa,0,2020-02-23,-24,NaN
South Africa,0,2020-02-24,-23,NaN
South Africa,0,2020-02-25,-22,NaN
South Africa,0,2020-02-26,-21,NaN
South Africa,0,2020-02-27,-20,NaN
South Africa,0,2020-02-28,-19,NaN
South Africa,0,2020-02-29,-18,NaN
South Africa,0,2020-03-01,-17,NaN
South Africa,0,2020-03-02,-16,NaN
South Africa,0,2020-03-03,-15,NaN
South Africa,0,2020-03-04,-14,NaN
South Africa,1,2020-03-05,-13,Inf
South Africa,1,2020-03-06,-12,1
South Africa,1,2020-03-07,-11,1
South Africa,3,2020-03-08,-10,3
South Africa,3,2020-03-09,-9,1
South Africa,7,2020-03-10,-8,2.3333333333333335
South Africa,13,2020-03-11,-7,1.8571428571428572
South Africa,17,2020-03-12,-6,1.3076923076923077
South Africa,16,2020-03-13,-5,0.9411764705882353
South Africa,16,2020-03-14,-4,1
South Africa,38,2020-03-15,-3,2.375
South Africa,62,2020-03-16,-2,1.631578947368421
South Africa,85,2020-03-17,-1,1.3709677419354838
South Africa,116,2020-03-18,0,1.3647058823529412
South Africa,150,2020-03-19,1,1.293103448275862
South Africa,202,2020-03-20,2,1.3466666666666667
South Africa,240,2020-03-21,3,1.188118811881188
South Africa,274,2020-03-22,4,1.1416666666666666
South Korea,24,2020-02-06,-14,NA
South Korea,24,2020-02-07,-13,1
South Korea,25,2020-02-08,-12,1.0416666666666667
South Korea,27,2020-02-09,-11,1.08
South Korea,28,2020-02-10,-10,1.037037037037037
South Korea,28,2020-02-11,-9,1
South Korea,28,2020-02-12,-8,1
South Korea,28,2020-02-13,-7,1
South Korea,28,2020-02-14,-6,1
South Korea,29,2020-02-15,-5,1.0357142857142858
South Korea,30,2020-02-16,-4,1.0344827586206897
South Korea,31,2020-02-17,-3,1.0333333333333334
South Korea,46,2020-02-18,-2,1.4838709677419355
South Korea,82,2020-02-19,-1,1.7826086956521738
South Korea,156,2020-02-20,0,1.9024390243902438
South Korea,346,2020-02-21,1,2.217948717948718
South Korea,556,2020-02-22,2,1.606936416184971
South Korea,763,2020-02-23,3,1.3723021582733812
South Korea,893,2020-02-24,4,1.1703800786369594
South Korea,1146,2020-02-25,5,1.2833146696528555
South Korea,1595,2020-02-26,6,1.3917975567190226
South Korea,2022,2020-02-27,7,1.2677115987460814
South Korea,2931,2020-02-28,8,1.4495548961424332
South Korea,3526,2020-02-29,9,1.2030023882633913
South Korea,4212,2020-03-01,10,1.1945547362450368
South Korea,4812,2020-03-02,11,1.1424501424501425
South Korea,5186,2020-03-03,12,1.0777223607647548
South Korea,5621,2020-03-04,13,1.0838796760509062
South Korea,6088,2020-03-05,14,1.0830813022593844
South Korea,6593,2020-03-06,15,1.0829500657030224
South Korea,7041,2020-03-07,16,1.067950856969513
South Korea,7313,2020-03-08,17,1.0386308762959806
South Korea,7478,2020-03-09,18,1.0225625598249692
South Korea,7513,2020-03-10,19,1.0046803958277615
South Korea,7755,2020-03-11,20,1.0322108345534406
South Korea,7869,2020-03-12,21,1.0147001934235977
South Korea,7979,2020-03-13,22,1.013978904562206
South Korea,8086,2020-03-14,23,1.0134102017796716
South Korea,8162,2020-03-15,24,1.0093989611674499
South Korea,8236,2020-03-16,25,1.0090664052928204
South Korea,8320,2020-03-17,26,1.010199125789218
South Korea,8413,2020-03-18,27,1.0111778846153847
South Korea,8565,2020-03-19,28,1.018067276833472
South Korea,8652,2020-03-20,29,1.0101576182136602
South Korea,8799,2020-03-21,30,1.016990291262136
South Korea,8897,2020-03-22,31,1.011137629276054
Spain,1,2020-02-06,-25,NA
Spain,1,2020-02-07,-24,1
Spain,1,2020-02-08,-23,1
Spain,2,2020-02-09,-22,2
Spain,2,2020-02-10,-21,1
Spain,2,2020-02-11,-20,1
Spain,2,2020-02-12,-19,1
Spain,2,2020-02-13,-18,1
Spain,2,2020-02-14,-17,1
Spain,2,2020-02-15,-16,1
Spain,2,2020-02-16,-15,1
Spain,2,2020-02-17,-14,1
Spain,2,2020-02-18,-13,1
Spain,2,2020-02-19,-12,1
Spain,2,2020-02-20,-11,1
Spain,2,2020-02-21,-10,1
Spain,2,2020-02-22,-9,1
Spain,2,2020-02-23,-8,1
Spain,3,2020-02-24,-7,1.5
Spain,9,2020-02-25,-6,3
Spain,13,2020-02-26,-5,1.4444444444444444
Spain,25,2020-02-27,-4,1.9230769230769231
Spain,32,2020-02-28,-3,1.28
Spain,58,2020-02-29,-2,1.8125
Spain,84,2020-03-01,-1,1.4482758620689655
Spain,120,2020-03-02,0,1.4285714285714286
Spain,120,2020-03-03,1,1
Spain,202,2020-03-04,2,1.6833333333333333
Spain,248,2020-03-05,3,1.2277227722772277
Spain,296,2020-03-06,4,1.1935483870967742
Spain,500,2020-03-07,5,1.6891891891891893
Spain,673,2020-03-08,6,1.346
Spain,1231,2020-03-09,7,1.8291233283803863
Spain,1674,2020-03-10,8,1.3598700243704305
Spain,2222,2020-03-11,9,1.3273596176821982
Spain,3059,2020-03-12,10,1.3766876687668768
Spain,4209,2020-03-13,11,1.3759398496240602
Spain,6043,2020-03-14,12,1.4357329531955334
Spain,6391,2020-03-15,13,1.057587291080589
Spain,9942,2020-03-16,14,1.5556250977937724
Spain,11826,2020-03-17,15,1.1894990947495474
Spain,14746,2020-03-18,16,1.2469135802469136
Spain,18077,2020-03-19,17,1.2258917672589176
Spain,20410,2020-03-20,18,1.1290590252807435
Spain,25374,2020-03-21,19,1.2432141107300343
Spain,28701,2020-03-22,20,1.1311184677228658
Sri Lanka,1,2020-02-06,-47,NA
Sri Lanka,1,2020-02-07,-46,1
Sri Lanka,1,2020-02-08,-45,1
Sri Lanka,1,2020-02-09,-44,1
Sri Lanka,1,2020-02-10,-43,1
Sri Lanka,1,2020-02-11,-42,1
Sri Lanka,1,2020-02-12,-41,1
Sri Lanka,1,2020-02-13,-40,1
Sri Lanka,1,2020-02-14,-39,1
Sri Lanka,1,2020-02-15,-38,1
Sri Lanka,1,2020-02-16,-37,1
Sri Lanka,1,2020-02-17,-36,1
Sri Lanka,1,2020-02-18,-35,1
Sri Lanka,1,2020-02-19,-34,1
Sri Lanka,1,2020-02-20,-33,1
Sri Lanka,1,2020-02-21,-32,1
Sri Lanka,1,2020-02-22,-31,1
Sri Lanka,1,2020-02-23,-30,1
Sri Lanka,1,2020-02-24,-29,1
Sri Lanka,1,2020-02-25,-28,1
Sri Lanka,1,2020-02-26,-27,1
Sri Lanka,1,2020-02-27,-26,1
Sri Lanka,1,2020-02-28,-25,1
Sri Lanka,1,2020-02-29,-24,1
Sri Lanka,1,2020-03-01,-23,1
Sri Lanka,1,2020-03-02,-22,1
Sri Lanka,1,2020-03-03,-21,1
Sri Lanka,1,2020-03-04,-20,1
Sri Lanka,1,2020-03-05,-19,1
Sri Lanka,1,2020-03-06,-18,1
Sri Lanka,1,2020-03-07,-17,1
Sri Lanka,1,2020-03-08,-16,1
Sri Lanka,1,2020-03-09,-15,1
Sri Lanka,1,2020-03-10,-14,1
Sri Lanka,2,2020-03-11,-13,2
Sri Lanka,2,2020-03-12,-12,1
Sri Lanka,2,2020-03-13,-11,1
Sri Lanka,2,2020-03-14,-10,1
Sri Lanka,10,2020-03-15,-9,5
Sri Lanka,18,2020-03-16,-8,1.8
Sri Lanka,44,2020-03-17,-7,2.4444444444444446
Sri Lanka,44,2020-03-18,-6,1
Sri Lanka,50,2020-03-19,-5,1.1363636363636365
Sri Lanka,72,2020-03-20,-4,1.44
Sri Lanka,73,2020-03-21,-3,1.0138888888888888
Sri Lanka,81,2020-03-22,-2,1.1095890410958904
Sweden,1,2020-02-06,-29,NA
Sweden,1,2020-02-07,-28,1
Sweden,1,2020-02-08,-27,1
Sweden,1,2020-02-09,-26,1
Sweden,1,2020-02-10,-25,1
Sweden,1,2020-02-11,-24,1
Sweden,1,2020-02-12,-23,1
Sweden,1,2020-02-13,-22,1
Sweden,1,2020-02-14,-21,1
Sweden,1,2020-02-15,-20,1
Sweden,1,2020-02-16,-19,1
Sweden,1,2020-02-17,-18,1
Sweden,1,2020-02-18,-17,1
Sweden,1,2020-02-19,-16,1
Sweden,1,2020-02-20,-15,1
Sweden,1,2020-02-21,-14,1
Sweden,1,2020-02-22,-13,1
Sweden,1,2020-02-23,-12,1
Sweden,1,2020-02-24,-11,1
Sweden,1,2020-02-25,-10,1
Sweden,2,2020-02-26,-9,2
Sweden,7,2020-02-27,-8,3.5
Sweden,11,2020-02-28,-7,1.5714285714285714
Sweden,13,2020-02-29,-6,1.1818181818181819
Sweden,14,2020-03-01,-5,1.0769230769230769
Sweden,15,2020-03-02,-4,1.0714285714285714
Sweden,15,2020-03-03,-3,1
Sweden,52,2020-03-04,-2,3.466666666666667
Sweden,90,2020-03-05,-1,1.7307692307692308
Sweden,136,2020-03-06,0,1.511111111111111
Sweden,161,2020-03-07,1,1.1838235294117647
Sweden,203,2020-03-08,2,1.2608695652173914
Sweden,203,2020-03-09,3,1
Sweden,326,2020-03-10,4,1.6059113300492611
Sweden,500,2020-03-11,5,1.5337423312883436
Sweden,500,2020-03-12,6,1
Sweden,727,2020-03-13,7,1.454
Sweden,948,2020-03-14,8,1.3039889958734525
Sweden,961,2020-03-15,9,1.0137130801687764
Sweden,1032,2020-03-16,10,1.0738813735691988
Sweden,1191,2020-03-17,11,1.1540697674418605
Sweden,1279,2020-03-18,12,1.073887489504618
Sweden,1423,2020-03-19,13,1.1125879593432368
Sweden,1423,2020-03-20,14,1
Sweden,1746,2020-03-21,15,1.2269852424455376
Sweden,1906,2020-03-22,16,1.0916380297823596
Switzerland,0,2020-02-06,-29,NA
Switzerland,0,2020-02-07,-28,NaN
Switzerland,0,2020-02-08,-27,NaN
Switzerland,0,2020-02-09,-26,NaN
Switzerland,0,2020-02-10,-25,NaN
Switzerland,0,2020-02-11,-24,NaN
Switzerland,0,2020-02-12,-23,NaN
Switzerland,0,2020-02-13,-22,NaN
Switzerland,0,2020-02-14,-21,NaN
Switzerland,0,2020-02-15,-20,NaN
Switzerland,0,2020-02-16,-19,NaN
Switzerland,0,2020-02-17,-18,NaN
Switzerland,0,2020-02-18,-17,NaN
Switzerland,0,2020-02-19,-16,NaN
Switzerland,0,2020-02-20,-15,NaN
Switzerland,0,2020-02-21,-14,NaN
Switzerland,0,2020-02-22,-13,NaN
Switzerland,0,2020-02-23,-12,NaN
Switzerland,0,2020-02-24,-11,NaN
Switzerland,1,2020-02-25,-10,Inf
Switzerland,1,2020-02-26,-9,1
Switzerland,8,2020-02-27,-8,8
Switzerland,8,2020-02-28,-7,1
Switzerland,18,2020-02-29,-6,2.25
Switzerland,24,2020-03-01,-5,1.3333333333333333
Switzerland,30,2020-03-02,-4,1.25
Switzerland,30,2020-03-03,-3,1
Switzerland,80,2020-03-04,-2,2.6666666666666665
Switzerland,80,2020-03-05,-1,1
Switzerland,210,2020-03-06,0,2.625
Switzerland,264,2020-03-07,1,1.2571428571428571
Switzerland,332,2020-03-08,2,1.2575757575757576
Switzerland,374,2020-03-09,3,1.1265060240963856
Switzerland,491,2020-03-10,4,1.3128342245989304
Switzerland,642,2020-03-11,5,1.3075356415478616
Switzerland,854,2020-03-12,6,1.3302180685358256
Switzerland,854,2020-03-13,7,1
Switzerland,1355,2020-03-14,8,1.5866510538641687
Switzerland,1355,2020-03-15,9,1
Switzerland,2200,2020-03-16,10,1.6236162361623616
Switzerland,2700,2020-03-17,11,1.2272727272727273
Switzerland,3028,2020-03-18,12,1.1214814814814815
Switzerland,4161,2020-03-19,13,1.3741743725231175
Switzerland,5336,2020-03-20,14,1.2823840422975246
Switzerland,6652,2020-03-21,15,1.2466266866566718
Switzerland,7245,2020-03-22,16,1.089146121467228
Taiwan,0,2020-02-06,-41,NA
Taiwan,0,2020-02-07,-40,NaN
Taiwan,0,2020-02-08,-39,NaN
Taiwan,0,2020-02-09,-38,NaN
Taiwan,0,2020-02-10,-37,NaN
Taiwan,0,2020-02-11,-36,NaN
Taiwan,0,2020-02-12,-35,NaN
Taiwan,0,2020-02-13,-34,NaN
Taiwan,0,2020-02-14,-33,NaN
Taiwan,0,2020-02-15,-32,NaN
Taiwan,0,2020-02-16,-31,NaN
Taiwan,22,2020-02-17,-30,Inf
Taiwan,22,2020-02-18,-29,1
Taiwan,24,2020-02-19,-28,1.0909090909090908
Taiwan,24,2020-02-20,-27,1
Taiwan,26,2020-02-21,-26,1.0833333333333333
Taiwan,26,2020-02-22,-25,1
Taiwan,28,2020-02-23,-24,1.0769230769230769
Taiwan,30,2020-02-24,-23,1.0714285714285714
Taiwan,31,2020-02-25,-22,1.0333333333333334
Taiwan,32,2020-02-26,-21,1.032258064516129
Taiwan,32,2020-02-27,-20,1
Taiwan,34,2020-02-28,-19,1.0625
Taiwan,39,2020-02-29,-18,1.1470588235294117
Taiwan,40,2020-03-01,-17,1.0256410256410255
Taiwan,41,2020-03-02,-16,1.025
Taiwan,41,2020-03-03,-15,1
Taiwan,42,2020-03-04,-14,1.024390243902439
Taiwan,42,2020-03-05,-13,1
Taiwan,45,2020-03-06,-12,1.0714285714285714
Taiwan,45,2020-03-07,-11,1
Taiwan,45,2020-03-08,-10,1
Taiwan,45,2020-03-09,-9,1
Taiwan,45,2020-03-10,-8,1
Taiwan,48,2020-03-11,-7,1.0666666666666667
Taiwan,49,2020-03-12,-6,1.0208333333333333
Taiwan,50,2020-03-13,-5,1.0204081632653061
Taiwan,50,2020-03-14,-4,1
Taiwan,53,2020-03-15,-3,1.06
Taiwan,67,2020-03-16,-2,1.2641509433962264
Taiwan,77,2020-03-17,-1,1.1492537313432836
Taiwan,100,2020-03-18,0,1.2987012987012987
Taiwan,108,2020-03-19,1,1.08
Taiwan,135,2020-03-20,2,1.25
Taiwan,153,2020-03-21,3,1.1333333333333333
Thailand,25,2020-02-06,-38,NA
Thailand,25,2020-02-07,-37,1
Thailand,32,2020-02-08,-36,1.28
Thailand,32,2020-02-09,-35,1
Thailand,32,2020-02-10,-34,1
Thailand,33,2020-02-11,-33,1.03125
Thailand,33,2020-02-12,-32,1
Thailand,33,2020-02-13,-31,1
Thailand,33,2020-02-14,-30,1
Thailand,34,2020-02-15,-29,1.0303030303030303
Thailand,34,2020-02-16,-28,1
Thailand,35,2020-02-17,-27,1.0294117647058822
Thailand,35,2020-02-18,-26,1
Thailand,35,2020-02-19,-25,1
Thailand,35,2020-02-20,-24,1
Thailand,35,2020-02-21,-23,1
Thailand,35,2020-02-22,-22,1
Thailand,35,2020-02-23,-21,1
Thailand,35,2020-02-24,-20,1
Thailand,37,2020-02-25,-19,1.0571428571428572
Thailand,40,2020-02-26,-18,1.0810810810810811
Thailand,40,2020-02-27,-17,1
Thailand,41,2020-02-28,-16,1.025
Thailand,42,2020-02-29,-15,1.024390243902439
Thailand,42,2020-03-01,-14,1
Thailand,43,2020-03-02,-13,1.0238095238095237
Thailand,43,2020-03-03,-12,1
Thailand,43,2020-03-04,-11,1
Thailand,47,2020-03-05,-10,1.0930232558139534
Thailand,47,2020-03-06,-9,1
Thailand,47,2020-03-07,-8,1
Thailand,47,2020-03-08,-7,1
Thailand,50,2020-03-09,-6,1.0638297872340425
Thailand,50,2020-03-10,-5,1
Thailand,59,2020-03-11,-4,1.18
